symbol,block,door,pl,pc,height,width,top,material,wood,sizecategory,ups
3,4,1,7,2,1.75,0.805,1.75,2,1,0,'02510120'
3,4,1,6,2,1.75,0.805,1.75,2,1,0,'02510120'
0,3,2,5,0,0.4,0.65,2.35,0,5,0,'02540250'
0,3,2,8,0,0.45,1.715,0.8,0,5,0,'02540250'
0,3,2,5,0,1,1.715,1.75,0,5,1,'02540260'
0,3,2,5,0,0.85,1.715,1.75,0,5,1,'02540260'
0,3,2,5,0,0.6,1.715,1.75,0,5,1,'02540180'
0,3,2,5,0,1.3,1.715,1.9,0,5,1,'02540180'
0,5,4,9,0,2.2,3.535,2.2,0,5,1,'02540260'
0,3,2,5,0,2.2,1.715,2.2,0,5,1,'02540260'
2,2,1,2,1,1.75,0.805,1.75,2,0,0,'02510030'
4,3,1,5,0,1.75,1.095,2.35,1,5,1,'02540420'
4,3,1,5,0,1.75,1.425,2.35,1,5,1,'02540420'
4,3,1,5,0,1.75,0.805,2.35,1,5,1,'02540420'
0,5,4,9,0,1.75,3.535,1.75,2,4,0,'02510260'
0,5,4,9,0,1.75,3.535,1.75,2,3,0,'02510350'
0,3,2,5,0,0.7,1.715,0.7,2,3,2,'02510410'
0,3,2,5,0,0.35,0.805,0.35,2,3,2,'02510410'
2,3,2,3,2,0.45,0.805,0.45,2,3,2,'02510410'
0,3,2,5,0,0.3,1.715,0.3,2,3,2,'02510410'
2,2,1,2,1,2.15,0.805,2.15,1,5,1,'02540350'
0,3,2,5,0,0.6,1.195,1.75,0,5,0,'02540170'
2,2,1,2,1,1.8,0.805,1.8,1,5,1,'02540330'
9,3,2,6,0,0.5,1.715,2.35,2,3,2,'02510410'
9,3,2,6,0,0.85,1.715,1.75,2,3,1,'02510380'
9,3,1,6,0,0.35,0.805,2.2,2,4,2,'02510320'
9,3,2,6,0,0.3,1.715,1.75,2,3,2,'02510410'
9,3,2,6,0,1.3,0.805,1.75,2,3,1,'02510380'
9,3,2,6,0,0.45,1.715,0.8,2,4,2,'02510320'
9,3,1,6,0,0.3,0.805,2.2,2,1,2,'02510180'
0,3,2,5,0,2.2,1.715,2.2,1,5,1,'02540090'
0,3,2,5,0,2.15,1.715,2.15,0,5,1,'02540260'
0,3,2,5,0,0.6,1.715,2.35,0,5,1,'02540260'
0,3,2,5,0,0.9,1.715,1.75,0,5,1,'02540260'
0,3,2,5,0,0.45,0.805,1.75,0,5,0,'02540250'
6,5,4,11,0,0.75,2.625,1.75,0,5,1,'02540260'
9,12,1,1,22,1.75,0.805,1.75,1,5,1,'02530730'
0,3,2,5,0,1.75,1.415,1.75,2,1,0,'02510120'
0,5,4,9,0,1.75,3.535,1.75,2,1,0,'02510120'
2,3,2,3,2,1.5,1.095,1.5,2,0,1,'02510060'
0,3,2,5,0,1.75,1.715,1.75,2,1,0,'02510120'
0,3,2,5,0,1.75,1.715,1.75,0,5,1,'02540180'
3,4,1,7,2,1.75,0.805,1.75,2,1,0,'02510120'
3,4,1,6,2,1.75,0.805,1.75,2,1,0,'02510120'
0,3,2,5,0,0.4,0.65,2.35,0,5,0,'02540250'
0,3,2,8,0,0.45,1.715,0.8,0,5,0,'02540250'
0,3,2,5,0,1,1.715,1.75,0,5,1,'02540260'
0,3,2,5,0,0.85,1.715,1.75,0,5,1,'02540260'
0,3,2,5,0,0.6,1.715,1.75,0,5,1,'02540180'
0,3,2,5,0,1.3,1.715,1.9,0,5,1,'02540180'
0,5,4,9,0,2.2,3.535,2.2,0,5,1,'02540260'
0,3,2,5,0,2.2,1.715,2.2,0,5,1,'02540260'
2,2,1,2,1,1.75,0.805,1.75,2,0,0,'02510030'
4,3,1,5,0,1.75,1.095,2.35,1,5,1,'02540420'
4,3,1,5,0,1.75,1.425,2.35,1,5,1,'02540420'
4,3,1,5,0,1.75,0.805,2.35,1,5,1,'02540420'
0,5,4,9,0,1.75,3.535,1.75,2,4,0,'02510260'
0,5,4,9,0,1.75,3.535,1.75,2,3,0,'02510350'
0,3,2,5,0,0.7,1.715,0.7,2,3,2,'02510410'
0,3,2,5,0,0.35,0.805,0.35,2,3,2,'02510410'
2,3,2,3,2,0.45,0.805,0.45,2,3,2,'02510410'
0,3,2,5,0,0.3,1.715,0.3,2,3,2,'02510410'
2,2,1,2,1,2.15,0.805,2.15,1,5,1,'02540350'
0,3,2,5,0,0.6,1.195,1.75,0,5,0,'02540170'
2,2,1,2,1,1.8,0.805,1.8,1,5,1,'02540330'
0,5,4,9,0,1.8,3.535,1.8,2,4,0,'02510260'
0,5,4,9,0,1.8,2.625,1.8,2,4,0,'02510260'
0,5,4,9,0,1.8,2.625,1.8,2,3,0,'02510350'
0,3,2,5,0,1.8,1.715,1.8,2,3,0,'02510350'
0,3,2,5,0,1.8,1.715,1.8,2,1,0,'02510120'
0,3,2,5,0,1,1.715,1.8,2,1,1,'02510150'
3,4,1,8,0,1.8,0.805,1.8,2,1,0,'02510120'
0,3,2,5,0,0.4,0.805,1.8,2,1,2,'02510180'
2,2,1,2,1,1.8,0.805,1.8,2,0,0,'02510030'
2,2,1,2,1,1.8,0.555,1.8,2,0,0,'02510030'
4,3,1,5,0,0.4,1.26,2.35,2,1,2,'02510180'
4,3,1,5,0,0.35,1.26,2.2,2,1,2,'02510180'
4,3,1,5,0,0.35,1.715,2.2,2,1,2,'02510180'
0,5,4,9,0,1.8,3.535,1.8,2,1,0,'02510120'
0,5,4,9,0,1.8,2.625,1.8,2,1,0,'02510120'
0,4,3,7,0,1.8,2.625,1.8,2,1,0,'02510120'
2,2,1,2,1,0.45,0.805,2.35,2,3,2,'02510410'
0,3,2,5,0,2.2,1.715,2.2,1,5,1,'02540090'
0,3,2,5,0,1.75,1.715,1.75,2,3,0,'02510350'
0,5,4,9,0,0.3,1.715,1.75,2,3,2,'02510410'
0,5,4,9,0,0.4,1.715,0.4,2,3,2,'02510410'
0,3,2,5,0,0.9,1.715,1.75,0,5,1,'02540180'
0,3,2,5,0,0.9,1.715,1.75,0,5,1,'02540260'
0,3,2,5,0,0.55,1.715,2.35,2,3,2,'02510410'
0,5,4,9,0,1.75,3.535,1.75,2,4,0,'02510260'
0,5,4,9,0,0.4,3.535,2.3,2,4,2,'02510320'
0,5,4,9,0,1.75,3.535,1.75,2,3,0,'02510350'
0,5,4,9,0,1.8,3.535,1.8,0,5,1,'02540260'
0,5,4,9,0,0.35,3.535,2.3,0,5,1,'02540260'
2,3,2,3,2,1.75,0.805,1.75,2,0,0,'02510030'
2,2,1,2,1,0.45,0.805,2.35,2,0,2,'02510090'
0,3,2,5,0,0.8,0.805,1.75,0,5,0,'02540250'
0,3,2,5,0,0.8,0.805,1.75,2,4,2,'02510320'
2,3,2,3,2,0.7,0.805,0.7,2,3,2,'02510410'
0,3,2,5,0,0.45,1.715,2.35,2,3,2,'02510410'
0,3,2,5,0,1.8,1.715,1.8,2,3,0,'02510350'
0,3,2,5,0,1.75,1.715,1.75,2,1,0,'02510120'
0,3,2,5,0,1.25,1.715,1.8,2,4,1,'02510290'
0,3,2,5,0,1.25,1.715,1.75,0,5,1,'02540260'
0,3,2,5,0,1.8,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,1.75,1.715,1.75,2,4,0,'02510260'
6,3,2,7,0,0.75,1.26,1.85,0,5,0,'02540250'
2,2,1,2,1,1.75,0.805,2.3,2,0,0,'02510030'
2,2,1,2,1,1.8,0.805,2,1,5,1,'02540330'
0,3,2,5,0,0.85,1.26,1.85,0,5,1,'02540260'
0,3,2,5,0,1.75,1.715,1.75,0,5,1,'02540180'
2,2,1,2,1,1.75,0.805,1.75,2,0,0,'02510030'
0,3,2,5,0,0.45,1.26,1.85,0,5,0,'02540250'
0,3,2,5,0,0.4,0.805,1.75,0,5,0,'02540250'
0,3,2,5,0,0.4,1.715,1.75,0,5,0,'02540250'
3,4,1,6,2,1.75,0.805,1.75,2,3,0,'02510350'
3,4,1,6,2,1.75,0.805,1.75,2,1,0,'02510120'
3,4,1,7,2,1.75,0.805,1.75,2,3,0,'02510350'
2,2,1,2,1,1.75,0.805,1.75,2,3,0,'02510350'
0,5,4,9,0,1.7,2.625,2.35,0,5,1,'02540180'
0,3,2,5,0,1.7,1.715,2.35,0,5,1,'02540180'
0,3,2,5,0,0.55,1.715,1.75,0,5,0,'02540250'
0,5,4,9,0,1.8,3.535,1.8,2,4,0,'02510260'
0,5,4,9,0,1.8,2.625,1.8,2,4,0,'02510260'
0,5,4,9,0,1.8,2.625,1.8,2,3,0,'02510350'
0,3,2,5,0,1.8,1.715,1.8,2,3,0,'02510350'
0,3,2,5,0,1.8,1.715,1.8,2,1,0,'02510120'
0,3,2,5,0,1,1.715,1.8,2,1,1,'02510150'
3,4,1,8,0,1.8,0.805,1.8,2,1,0,'02510120'
0,3,2,5,0,0.4,0.805,1.8,2,1,2,'02510180'
2,2,1,2,1,1.8,0.805,1.8,2,0,0,'02510030'
2,2,1,2,1,1.8,0.555,1.8,2,0,0,'02510030'
4,3,1,5,0,0.4,1.26,2.35,2,1,2,'02510180'
4,3,1,5,0,0.35,1.26,2.2,2,1,2,'02510180'
4,3,1,5,0,0.35,1.715,2.2,2,1,2,'02510180'
0,5,4,9,0,1.8,3.535,1.8,2,1,0,'02510120'
0,5,4,9,0,1.8,2.625,1.8,2,1,0,'02510120'
0,4,3,7,0,1.8,2.625,1.8,2,1,0,'02510120'
7,0,0,0,0,1.6,1.26,0,0,0,0,'0254046002540500'
0,3,2,5,0,0.6,1.715,1.7,0,5,1,'02540180'
0,3,2,5,0,0.5,1.715,1,0,5,0,'02540170'
0,3,2,5,0,0.45,1.26,1,0,5,0,'02540170'
0,3,2,5,0,0.35,0.805,1.3,0,5,0,'02540170'
3,4,1,8,0,1.8,0.805,1.8,2,0,0,'02510030'
0,5,4,9,0,1.8,2.625,1.8,0,5,1,'02540180'
6,3,2,7,0,1,1.715,1.9,2,1,1,'02510150'
6,3,2,7,0,0.5,1.105,1.2,2,1,2,'02510180'
0,3,2,5,0,0.45,1.26,1.2,0,5,0,'02540170'
0,3,2,5,0,0.5,1.805,1.2,0,5,0,'02540170'
0,3,2,5,0,0.35,0.805,1.2,0,5,0,'02540170'
0,3,2,5,0,0.6,1.715,1.2,0,5,1,'02540180'
7,0,0,0,0,1.6,1.26,0,0,0,0,'0254046002540500'
6,3,2,7,0,0.5,1.12,1.65,2,1,2,'02510180'
6,3,2,7,0,1,1.73,1.9,2,1,1,'02510150'
0,5,4,9,0,1.8,2.64,1.8,0,5,1,'02540180'
3,4,1,8,0,1.8,0.82,1.8,2,0,0,'02510030'
2,4,1,5,1,2.2,1.26,2.2,1,5,1,'02540020'
2,2,1,2,1,1.7,0.805,1.7,2,0,0,'02510030'
4,3,1,5,0,0.7,0.805,1.8,1,5,0,'02540420'
0,3,2,5,0,0.55,0.805,1.75,0,5,0,'02540170'
2,2,1,2,1,1.75,0.805,1.75,2,0,0,'02510030'
2,2,1,2,1,1.75,0.805,1.75,1,5,1,'02540400'
0,3,2,5,0,0.7,1.715,1.8,0,5,1,'02540180'
0,3,2,5,0,1.75,1.715,1.75,2,3,0,'02510350'
0,5,4,9,0,1.75,2.625,1.75,0,5,1,'02540260'
3,3,2,7,0,1.75,1.715,1.75,2,3,0,'02510350'
6,3,2,7,0,1.15,1.715,1.9,1,5,1,'02540430'
0,3,2,5,0,1.8,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,0.4,1.715,2.2,0,5,0,'02540170'
6,3,2,7,0,1,1.26,1.9,1,5,1,'02540430'
6,3,2,7,0,0.7,1.715,1.8,1,5,1,'02540440'
4,3,1,5,0,0.7,0.805,1.75,1,5,0,'02540420'
6,3,2,7,0,1,0.805,1.75,1,5,0,'02540430'
2,2,1,2,1,1.3,0.805,1.3,2,0,1,'02510060'
6,3,2,7,0,0.9,1.715,1.75,1,5,1,'02540430'
0,3,2,5,0,1.75,1.715,1.75,0,5,1,'02540180'
6,3,2,7,0,0.9,1.715,1.8,1,5,1,'02540430'
3,4,1,8,0,1.8,0.805,1.8,2,0,0,'02510030'
0,5,4,9,0,1.8,2.625,1.8,0,5,1,'02540180'
6,3,2,7,0,1,1.715,1.9,2,1,1,'02510150'
6,3,2,7,0,0.5,1.105,1.2,2,1,2,'02510180'
0,3,2,5,0,0.45,1.26,1.2,0,5,0,'02540170'
0,3,2,5,0,0.5,1.805,1.2,0,5,0,'02540170'
0,3,2,5,0,0.35,0.805,1.2,0,5,0,'02540170'
0,3,2,5,0,0.6,1.715,1.2,0,5,1,'02540180'
7,0,0,0,0,1.6,1.26,0,0,0,0,'0254046002540500'
7,0,0,0,0,1.6,1.26,0,0,0,0,'0254046002540500'
0,3,2,5,0,0.6,1.715,1.7,0,5,1,'02540180'
0,3,2,5,0,0.5,1.715,1,0,5,0,'02540170'
0,3,2,5,0,0.45,1.26,1,0,5,0,'02540170'
0,3,2,5,0,0.35,0.805,1.3,0,5,0,'02540170'
6,3,2,7,0,0.5,1.12,1.65,2,1,2,'02510180'
6,3,2,7,0,1,1.73,1.9,2,1,1,'02510150'
0,5,4,9,0,1.8,2.64,1.8,0,5,1,'02540180'
3,4,1,8,0,1.8,0.82,1.8,2,0,0,'02510030'
0,3,2,5,0,0.9,1.7,1.6,0,5,1,'12540320'
0,3,2,5,0,0.85,1.7,1.8,0,5,1,'02540320'
0,3,2,5,0,1.8,1.7,1.8,0,5,1,'02540280'
0,3,2,5,0,1.8,1.7,1.8,2,3,0,'02510350'
0,5,4,9,0,1.8,3.52,1.8,2,4,0,'02510260'
0,5,3,9,0,2.2,3.52,2.2,0,5,1,'02540200'
0,3,2,5,0,1.15,0.79,1.8,0,5,0,'02540250'
0,5,4,9,0,1.8,2.61,1.8,2,4,0,'02510260'
0,5,3,9,0,2.25,3.52,2.25,0,5,1,'02540280'
0,5,3,9,0,2.25,2.61,2.25,0,5,1,'02540280'
2,2,1,2,1,1.2,0.79,1.2,2,0,1,'02510060'
2,2,1,2,1,1.8,0.79,1.8,2,3,0,'02510350'
3,4,1,8,0,1.8,0.79,1.8,2,3,0,'02510350'
0,3,2,5,0,1.8,1.98,1.8,2,1,0,'02510120'
2,2,1,2,1,1.8,0.695,1.8,2,0,0,'02510030'
0,3,2,5,0,0.9,1.7,1.8,0,5,1,'02540260'
2,2,1,2,1,1.8,0.79,1.8,2,0,0,'02510030'
0,3,2,5,0,0.85,1.7,1.8,0,5,1,'02540260'
0,4,3,7,0,1.8,2.61,1.8,0,5,1,'02540280'
3,4,1,8,0,1.8,0.79,1.8,2,0,0,'02510030'
0,5,4,9,0,2.25,2.61,2.25,2,4,0,'02510260'
0,5,4,9,0,2.25,3.52,2.25,2,4,0,'02510260'
6,3,2,7,0,0.75,1.7,1.8,1,5,1,'02540440'
2,3,2,3,2,0.7,0.79,1.8,2,0,2,'02510090'
2,3,2,3,2,1,0.79,1,2,3,1,'02510380'
0,3,2,5,0,0.7,1.7,2.6,2,3,2,'02510410'
0,3,2,5,0,2.2,1.7,2.1,1,5,1,'02540090'
0,3,2,5,0,0.85,1.66,1.8,0,5,1,'02540320'
0,3,2,5,0,0.55,0.8,1.8,0,5,0,'02540310'
0,3,2,5,0,0.55,0.78,1.8,0,5,0,'02540250'
2,2,1,2,1,1.8,0.64,1.8,2,0,0,'02510030'
0,5,4,9,0,1.8,2.61,1.8,2,3,0,'02510350'
0,5,4,9,0,1.8,3.52,1.8,2,3,0,'02510350'
0,3,2,5,0,0.4,1.7,2.4,2,4,2,'02510320'
0,5,4,9,0,1.8,2.61,1.8,2,1,0,'02510120'
0,3,2,5,0,0.9,1.7,1.6,0,5,1,'12540320'
0,3,2,5,0,0.85,1.7,1.8,0,5,1,'02540320'
0,3,2,5,0,1.8,1.7,1.8,0,5,1,'02540280'
0,3,2,5,0,1.8,1.7,1.8,2,3,0,'02510350'
0,5,4,9,0,1.8,3.52,1.8,2,4,0,'02510260'
0,5,3,9,0,2.2,3.52,2.2,0,5,1,'02540200'
0,3,2,5,0,1.15,0.79,1.8,0,5,0,'02540250'
0,5,4,9,0,1.8,2.61,1.8,2,4,0,'02510260'
0,5,3,9,0,2.25,3.52,2.25,0,5,1,'02540280'
0,5,3,9,0,2.25,2.61,2.25,0,5,1,'02540280'
2,2,1,2,1,1.2,0.79,1.2,2,0,1,'02510060'
2,2,1,2,1,1.8,0.79,1.8,2,3,0,'02510350'
3,4,1,8,0,1.8,0.79,1.8,2,3,0,'02510350'
0,3,2,5,0,1.8,1.98,1.8,2,1,0,'02510120'
2,2,1,2,1,1.8,0.695,1.8,2,0,0,'02510030'
0,3,2,5,0,0.9,1.7,1.8,0,5,1,'02540260'
2,2,1,2,1,1.8,0.79,1.8,2,0,0,'02510030'
0,3,2,5,0,0.85,1.7,1.8,0,5,1,'02540260'
0,4,3,7,0,1.8,2.61,1.8,0,5,1,'02540280'
3,4,1,8,0,1.8,0.79,1.8,2,0,0,'02510030'
0,5,4,9,0,2.25,2.61,2.25,2,4,0,'02510260'
0,5,4,9,0,2.25,3.52,2.25,2,4,0,'02510260'
6,3,2,7,0,0.75,1.7,1.8,1,5,1,'02540440'
2,3,2,3,2,0.7,0.79,1.8,2,0,2,'02510090'
2,3,2,3,2,1,0.79,1,2,3,1,'02510380'
0,3,2,5,0,0.7,1.7,2.6,2,3,2,'02510410'
0,3,2,5,0,2.2,1.7,2.1,1,5,1,'02540090'
0,3,2,5,0,0.85,1.66,1.8,0,5,1,'02540320'
0,3,2,5,0,0.55,0.8,1.8,0,5,0,'02540310'
0,3,2,5,0,0.55,0.78,1.8,0,5,0,'02540250'
2,2,1,2,1,1.8,0.64,1.8,2,0,0,'02510030'
0,5,4,9,0,1.8,2.61,1.8,2,3,0,'02510350'
0,5,4,9,0,1.8,3.52,1.8,2,3,0,'02510350'
0,3,2,5,0,0.4,1.7,2.4,2,4,2,'02510320'
0,5,4,9,0,1.8,2.61,1.8,2,1,0,'02510120'
9,3,1,6,0,0.4,0.805,2.4,2,4,2,'02510320'
9,3,1,6,0,0.4,0.578,2.4,2,4,2,'02510320'
4,3,1,5,0,0.3,1.715,2.1,2,1,2,'02510180'
0,3,2,5,0,1.75,1.715,1.75,0,5,1,'02540280'
0,3,2,5,0,0.3,1.715,2.05,0,5,0,'02540250'
0,3,2,5,0,1,1.715,2.1,0,5,1,'02540260'
0,3,2,5,0,1.75,1.715,1.75,0,5,1,'02540260'
0,3,2,5,0,0.3,1.715,2.15,0,5,0,'02540250'
0,5,4,9,0,1,2.625,2,0,5,1,'02540260'
0,3,2,5,0,0.7,1.715,1.65,0,5,1,'02540260'
0,3,2,5,0,1.75,1.715,1.75,2,0,0,'02510030'
0,3,2,5,0,0.55,1.715,2.3,2,0,2,'02510090'
2,2,1,2,1,1.75,0.805,1.75,2,0,0,'02510030'
0,5,4,9,0,0.75,2.625,2.1,0,5,1,'02540260'
3,4,1,7,2,1.8,0.7,1.8,2,0,0,'02510030'
0,3,2,5,0,2.2,1.715,1.88,1,5,1,'02540090'
0,3,2,5,0,2.2,1.715,2.2,1,5,1,'02540090'
0,3,2,5,0,1,1.715,1.8,0,5,1,'02540320'
0,3,2,5,0,0.7,1.715,2,0,5,1,'02540260'
0,5,4,9,0,1.3,2.625,1.3,0,5,1,'02540280'
0,5,4,9,0,0.75,2.625,1.9,0,5,1,'02540260'
0,5,4,9,0,1.75,3.535,1.75,0,5,1,'02540280'
0,5,4,9,0,0.3,3.535,2.15,0,5,1,'02540260'
0,3,2,5,0,0.9,0.805,1.8,0,5,0,'02540250'
0,5,4,9,0,1.75,2.625,1.75,2,4,0,'02510260'
2,2,1,2,1,1.7,0.805,1.7,1,5,1,'02540400'
2,2,1,2,1,1.8,0.805,1.8,2,0,0,'02510030'
0,5,4,9,0,1.2,2.625,1.2,0,5,1,'02540260'
0,5,4,9,0,1.2,2.625,1.2,2,4,1,'02510290'
0,2,2,2,1,0.5,0.805,2.4,2,3,2,'02510410'
0,3,2,5,0,0.5,1.26,2.4,2,3,2,'02510410'
0,5,4,9,0,0.5,2.625,0.5,2,3,2,'02510410'
0,3,2,5,0,1.8,1.715,1.8,2,3,0,'02510350'
0,5,4,9,0,1.75,3.535,1.75,2,4,0,'02510260'
2,2,1,2,1,1.75,0.805,1.75,2,3,0,'02510350'
0,3,2,5,0,1.75,1.715,1.75,2,3,0,'02510350'
0,3,2,5,0,0.5,1.715,2.4,2,3,2,'02510410'
2,2,1,2,1,1.8,0.805,1.8,2,3,0,'02510350'
2,3,2,3,2,0.5,0.805,2.25,2,0,2,'02510090'
2,3,2,3,2,1.2,0.805,2.35,2,0,1,'02510060'
2,3,2,3,2,1.15,0.805,1.15,2,0,1,'02510060'
0,5,4,9,0,0.5,2.625,2.4,2,3,2,'02510410'
0,5,4,9,0,1.75,2.625,1.75,2,3,0,'02510350'
0,3,2,5,0,1.15,1.26,1.15,2,0,1,'02510060'
0,3,2,5,0,1.15,1.26,2.3,2,0,1,'02510060'
2,3,2,3,2,1.8,0.805,1.8,2,0,0,'02510030'
2,3,2,3,2,1.6,0.805,1.6,2,0,0,'02510030'
0,3,2,5,0,1,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,1.75,1.415,1.75,2,1,0,'02510120'
0,5,4,9,0,0.8,1.715,1.75,2,1,2,'02510180'
0,5,4,9,0,1.75,3.535,1.75,2,3,0,'02510350'
9,3,1,6,0,0.6,0.805,0.6,2,0,2,'02510090'
0,3,2,5,0,0.6,0.805,1.85,0,5,0,'02540170'
0,3,2,5,0,0.7,1.26,1.8,0,5,0,'02540170'
4,3,1,5,0,0.3,0.645,1.8,1,5,0,'02540420'
3,4,1,7,2,1.8,0.645,1.5,1,5,1,'02540150'
0,3,2,5,0,0.6,0.805,0.6,0,5,0,'02540310'
0,3,2,5,0,1.15,1.715,1.15,0,5,1,'02540260'
2,2,1,2,1,1.8,0.805,1.8,1,5,1,'02540330'
0,3,2,5,0,1.8,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,0.9,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,2.25,1.715,2,1,5,1,'02540090'
0,3,2,5,0,0.4,2.625,2.2,0,5,1,'02540260'
0,3,2,5,0,1.8,2.625,1.8,0,5,1,'02540180'
2,2,1,2,1,1.8,0.6,1.8,2,0,0,'02510030'
2,2,1,2,1,1.75,0.805,1.75,2,0,0,'02510030'
2,2,1,2,1,1.8,0.805,1.8,2,0,0,'02510030'
2,2,1,2,1,0.5,0.805,2.3,2,0,2,'02510090'
0,3,2,5,0,1.75,1.715,1.75,2,0,0,'02510030'
0,3,2,5,0,0.5,1.715,2.3,2,0,2,'02510090'
0,3,2,5,0,0.55,1.715,2.4,2,0,2,'02510090'
0,3,2,5,0,0.75,1.715,1.8,2,0,2,'02510090'
2,2,1,2,1,1.8,0.6,1.8,1,5,1,'02540400'
0,3,2,5,0,1.8,1.26,1.8,2,1,0,'02510120'
0,3,2,5,0,0.9,1.715,1.8,2,4,1,'02510290'
0,3,2,5,0,1.75,2.625,1.75,2,4,0,'02510260'
0,3,2,5,0,1.75,1.715,1.75,2,3,0,'02510350'
9,3,1,6,0,0.6,0.79,1.2,2,0,2,'02510090'
0,3,2,5,0,1.8,1.7,1.8,2,1,0,'02510120'
0,5,4,9,0,1.8,2.595,1.8,1,5,1,'02540140'
0,5,4,9,0,1.1,2.595,2,2,1,1,'02510150'
0,3,2,5,0,0.7,0.775,1.8,2,1,2,'02510180'
2,2,1,3,1,1.8,0.775,1.8,2,2,0,'02510190'
0,3,2,5,0,1.8,1.693,2.1,2,1,0,'02510120'
2,2,1,2,1,1.8,0.783,2.1,2,0,0,'02510030'
6,5,4,11,0,1.1,2.595,1.8,2,1,1,'02510150'
0,5,4,9,0,1.1,2.595,1.7,2,4,1,'02510290'
6,3,2,7,0,0.9,1.685,1.8,0,5,1,'02540180'
0,3,2,5,0,0.55,1.693,1.8,2,1,2,'02510180'
3,4,1,6,2,1.8,0.783,1.8,2,4,0,'02510260'
3,4,1,7,2,1.8,0.79,1.8,2,1,0,'02510120'
3,4,1,6,2,1.8,0.79,1.8,2,1,0,'02510120'
6,5,4,11,0,0.9,2.595,1.8,1,5,1,'02540440'
0,3,2,5,0,0.9,1.685,2,0,5,1,'02540260'
3,4,1,5,2,1.8,0.79,1.8,1,5,1,'02540390'
0,3,2,5,0,0.6,0.775,1.8,2,1,2,'02510180'
0,3,2,5,0,0.9,0.775,1.8,0,5,0,'02540170'
2,2,1,3,1,1.8,0.783,1.8,2,0,0,'02510030'
2,2,1,3,1,1.8,0.79,1.8,2,1,0,'02510120'
0,3,2,5,0,1.8,1.685,1.8,1,5,1,'02540140'
6,3,2,7,0,0.9,1.23,1.8,0,5,1,'02540180'
0,5,4,9,0,1.8,3.05,1.8,1,5,1,'02540140'
2,2,1,3,1,1.8,0.79,1.8,2,0,0,'02510030'
6,3,2,7,0,0.9,1.7,1.8,0,5,1,'02540180'
0,5,4,9,0,1.8,2.61,1.8,2,4,0,'02510260'
2,2,1,3,1,1.8,0.783,1.8,2,3,0,'02510350'
0,5,4,9,0,1.8,3.513,1.8,2,4,0,'02510260'
0,3,2,5,0,0.35,1.753,2.3,2,1,2,'02510180'
0,3,2,5,0,0.35,1.76,2.3,2,1,2,'02510180'
0,3,2,5,0,1.35,1.7,1.8,0,5,1,'02540180'
6,5,4,11,0,1.2,2.61,1.8,0,5,1,'02540180'
4,3,1,5,0,1,0.775,1.8,2,1,1,'02510150'
0,3,2,5,0,1.8,1.7,1.8,0,5,1,'02540180'
0,3,2,5,0,1.8,1.7,1.8,2,4,0,'02510260'
0,3,2,5,0,1.8,1.693,1.8,2,4,0,'02510260'
0,3,2,5,0,1.8,1.693,1.8,2,1,0,'02510120'
0,5,4,9,0,1.8,3.52,1.8,2,4,0,'02510260'
0,3,2,5,0,0.9,1.7,1.8,0,5,1,'02540260'
0,3,2,5,0,0.4,1.693,1.8,0,5,0,'02540170'
2,3,2,3,2,0.6,0.79,0.6,2,0,2,'02510090'
0,5,4,9,0,1.8,3.513,1.8,2,3,0,'02510350'
0,3,2,5,0,1.35,1.693,1.8,0,5,1,'02540180'
0,3,2,5,0,1.8,1.7,1.8,2,3,0,'02510350'
2,2,1,3,1,1.8,0.79,1.8,2,4,0,'02510260'
0,5,4,9,0,1.8,2.595,1.8,2,4,0,'02510260'
2,3,2,3,2,1.8,1.7,1.8,2,3,0,'02510350'
2,3,2,3,2,0.4,1.7,2.2,2,0,2,'02510090'
0,3,2,5,0,1.8,1.393,1.8,2,3,0,'02510350'
0,5,4,9,0,1.2,2.61,1.8,2,4,1,'02510290'
9,3,1,6,0,0.9,2.775,0.9,1,5,1,'02540560'
0,3,2,5,0,2.2,1.715,2.2,1,5,1,'02540090'
0,3,2,5,0,1.8,1.715,1.8,0,5,1,'02540260'
3,4,1,8,0,1.8,0.805,1.8,1,5,1,'02540150'
2,2,1,2,1,2.2,0.805,2.2,1,5,1,'02540350'
0,3,2,5,0,0.9,1.715,1.8,0,5,1,'02540180'
0,3,2,5,0,0.8,1.715,1.8,0,5,1,'02540180'
0,5,4,9,0,1.8,2.625,1.8,0,5,1,'02540260'
0,3,2,5,0,0.6,1.7075,2.45,0,5,1,'02540180'
0,3,2,5,0,0.85,1.7075,1.8,0,5,1,'02540180'
2,3,2,3,2,0.85,0.805,0.9,2,3,1,'02510380'
2,3,2,3,2,0.85,0.805,1.8,2,3,1,'02510380'
0,3,2,5,0,0.45,0.805,1.8,0,5,0,'02540170'
3,4,1,8,0,1.8,0.65,1.8,2,0,0,'02510030'
3,4,1,8,0,1.8,0.805,1.8,2,1,0,'02510120'
0,3,2,5,0,0.8,1.715,0.9,0,5,1,'02540180'
2,3,2,3,2,1.3,0.805,1.3,2,3,1,'02510380'
2,2,1,2,1,1.8,0.805,1.8,2,3,0,'02510350'
